"timeMillisSpent","constraintPackage","constraintName","constraintMatchCount","scoreTotal"
55801,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
55824,"org.acme.schooltimetabling.domain","Room stability violated","84","0hard/-84soft"
55824,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
55824,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
55824,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
55824,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
55824,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
55824,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
55827,"org.acme.schooltimetabling.domain","Room stability violated","81","0hard/-81soft"
55827,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
55827,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
55827,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
55827,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
55827,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
55827,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
55830,"org.acme.schooltimetabling.domain","Room stability violated","76","0hard/-76soft"
55830,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
55830,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
55830,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
55830,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
55830,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
55830,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
55838,"org.acme.schooltimetabling.domain","Room stability violated","75","0hard/-75soft"
55838,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
55838,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
55838,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
55838,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
55838,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
55838,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
55889,"org.acme.schooltimetabling.domain","Room stability violated","74","0hard/-74soft"
55889,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
55889,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
55889,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
55889,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
55889,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
55889,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
55890,"org.acme.schooltimetabling.domain","Room stability violated","69","0hard/-69soft"
55890,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
55890,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
55890,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
55890,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
55890,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
55890,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
55891,"org.acme.schooltimetabling.domain","Room stability violated","64","0hard/-64soft"
55891,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
55891,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
55891,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
55891,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
55891,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
55891,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
55904,"org.acme.schooltimetabling.domain","Room stability violated","60","0hard/-60soft"
55904,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
55904,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
55904,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
55904,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
55904,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
55904,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
55929,"org.acme.schooltimetabling.domain","Room stability violated","58","0hard/-58soft"
55929,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
55929,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
55929,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
55929,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
55929,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
55929,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
55966,"org.acme.schooltimetabling.domain","Room stability violated","57","0hard/-57soft"
55966,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
55966,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
55966,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
55966,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
55966,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
55966,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
56092,"org.acme.schooltimetabling.domain","Room stability violated","54","0hard/-54soft"
56092,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
56092,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
56092,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
56092,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
56092,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
56092,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
56095,"org.acme.schooltimetabling.domain","Room stability violated","53","0hard/-53soft"
56095,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
56095,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
56095,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
56095,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
56095,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
56095,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
56114,"org.acme.schooltimetabling.domain","Room stability violated","53","0hard/-53soft"
56114,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
56114,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
56114,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
56114,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
56114,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
56114,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
56375,"org.acme.schooltimetabling.domain","Room stability violated","51","0hard/-51soft"
56375,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
56375,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
56375,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
56375,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
56375,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
56375,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
56402,"org.acme.schooltimetabling.domain","Room stability violated","46","0hard/-46soft"
56402,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
56402,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
56402,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
56402,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
56402,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
56402,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
56412,"org.acme.schooltimetabling.domain","Room stability violated","45","0hard/-45soft"
56412,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
56412,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
56412,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
56412,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
56412,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
56412,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
56918,"org.acme.schooltimetabling.domain","Room stability violated","43","0hard/-43soft"
56918,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
56918,"org.acme.schooltimetabling.domain","Room capacity exceeded","8","0hard/-8soft"
56918,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
56918,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
56918,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
56918,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
56976,"org.acme.schooltimetabling.domain","Room stability violated","42","0hard/-42soft"
56976,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
56976,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
56976,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
56976,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
56976,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
56976,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
57015,"org.acme.schooltimetabling.domain","Room stability violated","38","0hard/-38soft"
57015,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
57015,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
57015,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
57015,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
57015,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
57015,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
57023,"org.acme.schooltimetabling.domain","Room stability violated","36","0hard/-36soft"
57023,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
57023,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
57023,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
57023,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
57023,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
57023,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
57144,"org.acme.schooltimetabling.domain","Room stability violated","35","0hard/-35soft"
57144,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
57144,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
57144,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
57144,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
57144,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
57144,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
57153,"org.acme.schooltimetabling.domain","Room stability violated","33","0hard/-33soft"
57153,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
57153,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
57153,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
57153,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
57153,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
57153,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
57155,"org.acme.schooltimetabling.domain","Room stability violated","31","0hard/-31soft"
57155,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
57155,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
57155,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
57155,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
57155,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
57155,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
57175,"org.acme.schooltimetabling.domain","Room stability violated","26","0hard/-26soft"
57175,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
57175,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
57175,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
57175,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
57175,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
57175,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
57252,"org.acme.schooltimetabling.domain","Room stability violated","26","0hard/-26soft"
57252,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
57252,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
57252,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
57252,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
57252,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
57252,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
57267,"org.acme.schooltimetabling.domain","Room stability violated","23","0hard/-23soft"
57267,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
57267,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
57267,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
57267,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
57267,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
57267,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
57338,"org.acme.schooltimetabling.domain","Room stability violated","21","0hard/-21soft"
57338,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
57338,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
57338,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
57338,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
57338,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
57338,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
57382,"org.acme.schooltimetabling.domain","Room stability violated","21","0hard/-21soft"
57382,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
57382,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
57382,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
57382,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
57382,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
57382,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
57967,"org.acme.schooltimetabling.domain","Room stability violated","17","0hard/-17soft"
57967,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
57967,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
57967,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
57967,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
57967,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
57967,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
58151,"org.acme.schooltimetabling.domain","Room stability violated","17","0hard/-17soft"
58151,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
58151,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
58151,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
58151,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
58151,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
58151,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
58268,"org.acme.schooltimetabling.domain","Room stability violated","13","0hard/-13soft"
58268,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
58268,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
58268,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
58268,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
58268,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
58268,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
58469,"org.acme.schooltimetabling.domain","Room stability violated","6","0hard/-6soft"
58469,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
58469,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
58469,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
58469,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
58469,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
58469,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
58588,"org.acme.schooltimetabling.domain","Room stability violated","6","0hard/-6soft"
58588,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
58588,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
58588,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
58588,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
58588,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
58588,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
58914,"org.acme.schooltimetabling.domain","Room stability violated","0","0hard/0soft"
58914,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
58914,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
58914,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
58914,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
58914,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
58914,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
