"timeMillisSpent","constraintPackage","constraintName","constraintMatchCount","scoreTotal"
10836,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
10836,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
10836,"org.acme.schooltimetabling.domain","Room stability violated","48","0hard/-48soft"
10836,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
11147,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
11147,"org.acme.schooltimetabling.domain","Room capacity exceeded","8","0hard/-8soft"
11147,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
11147,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
11147,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
11147,"org.acme.schooltimetabling.domain","Room stability violated","45","0hard/-45soft"
11147,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
11246,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
11246,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
11246,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
11246,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
11246,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
11246,"org.acme.schooltimetabling.domain","Room stability violated","41","0hard/-41soft"
11246,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
11394,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
11394,"org.acme.schooltimetabling.domain","Room capacity exceeded","9","0hard/-9soft"
11394,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
11394,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
11394,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
11394,"org.acme.schooltimetabling.domain","Room stability violated","37","0hard/-37soft"
11394,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
11534,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
11534,"org.acme.schooltimetabling.domain","Room capacity exceeded","8","0hard/-8soft"
11534,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
11534,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
11534,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
11534,"org.acme.schooltimetabling.domain","Room stability violated","36","0hard/-36soft"
11534,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
11914,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
11914,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
11914,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
11914,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
11914,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
11914,"org.acme.schooltimetabling.domain","Room stability violated","36","0hard/-36soft"
11914,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
11936,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
11936,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
11936,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
11936,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
11936,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
11936,"org.acme.schooltimetabling.domain","Room stability violated","35","0hard/-35soft"
11936,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
11961,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
11961,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
11961,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
11961,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
11961,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
11961,"org.acme.schooltimetabling.domain","Room stability violated","31","0hard/-31soft"
11961,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
11966,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
11966,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
11966,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
11966,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
11966,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
11966,"org.acme.schooltimetabling.domain","Room stability violated","30","0hard/-30soft"
11966,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12101,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12101,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
12101,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12101,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12101,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12101,"org.acme.schooltimetabling.domain","Room stability violated","29","0hard/-29soft"
12101,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12323,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12323,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
12323,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12323,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12323,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12323,"org.acme.schooltimetabling.domain","Room stability violated","28","0hard/-28soft"
12323,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12325,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12325,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
12325,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12325,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12325,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12325,"org.acme.schooltimetabling.domain","Room stability violated","26","0hard/-26soft"
12325,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12378,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12378,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
12378,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12378,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12378,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12378,"org.acme.schooltimetabling.domain","Room stability violated","25","0hard/-25soft"
12378,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12617,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12617,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
12617,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12617,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12617,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12617,"org.acme.schooltimetabling.domain","Room stability violated","25","0hard/-25soft"
12617,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12641,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12641,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
12641,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12641,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12641,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12641,"org.acme.schooltimetabling.domain","Room stability violated","23","0hard/-23soft"
12641,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12642,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12642,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
12642,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12642,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12642,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12642,"org.acme.schooltimetabling.domain","Room stability violated","22","0hard/-22soft"
12642,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
12876,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
12876,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
12876,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
12876,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
12876,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
12876,"org.acme.schooltimetabling.domain","Room stability violated","20","0hard/-20soft"
12876,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
13040,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
13040,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
13040,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
13040,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
13040,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
13040,"org.acme.schooltimetabling.domain","Room stability violated","19","0hard/-19soft"
13040,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
13091,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
13091,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
13091,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
13091,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
13091,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
13091,"org.acme.schooltimetabling.domain","Room stability violated","19","0hard/-19soft"
13091,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
13097,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
13097,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
13097,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
13097,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
13097,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
13097,"org.acme.schooltimetabling.domain","Room stability violated","17","0hard/-17soft"
13097,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
13105,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
13105,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
13105,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
13105,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
13105,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
13105,"org.acme.schooltimetabling.domain","Room stability violated","13","0hard/-13soft"
13105,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
13169,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
13169,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
13169,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
13169,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
13169,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
13169,"org.acme.schooltimetabling.domain","Room stability violated","12","0hard/-12soft"
13169,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
13242,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
13242,"org.acme.schooltimetabling.domain","Room capacity exceeded","7","0hard/-7soft"
13242,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
13242,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
13242,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
13242,"org.acme.schooltimetabling.domain","Room stability violated","9","0hard/-9soft"
13242,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
13375,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
13375,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
13375,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
13375,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
13375,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
13375,"org.acme.schooltimetabling.domain","Room stability violated","6","0hard/-6soft"
13375,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
14255,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
14255,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
14255,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
14255,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
14255,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
14255,"org.acme.schooltimetabling.domain","Room stability violated","2","0hard/-2soft"
14255,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
14589,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
14589,"org.acme.schooltimetabling.domain","Room capacity exceeded","6","0hard/-6soft"
14589,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
14589,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
14589,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
14589,"org.acme.schooltimetabling.domain","Room stability violated","0","0hard/0soft"
14589,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
